Index;ax;ay;az;gx;gy;gz
1924;0.20;0.15;1.08;-0.55;-21.73;13.06
1925;0.23;0.16;1.15;-1.10;-26.86;18.13
1926;0.23;0.17;1.22;-1.59;-38.51;23.68
1927;0.24;0.16;1.25;-1.59;-54.08;28.81
1928;0.23;0.12;1.22;-0.49;-69.76;32.04
1929;0.27;0.09;1.15;-1.40;-83.56;33.87
1930;0.25;0.10;1.10;-5.43;-100.83;33.08
1931;0.22;0.12;1.11;-8.73;-116.82;31.37
1932;0.19;0.17;1.27;-9.64;-134.40;29.48
1933;0.18;0.25;1.47;-5.31;-157.23;27.28
1934;0.20;0.26;1.53;2.62;-187.19;24.54
1935;0.28;0.15;1.33;13.79;-222.60;22.34
1936;0.33;0.01;0.98;16.85;-273.25;16.66
1937;0.14;-0.12;0.76;2.50;-333.56;6.53
1938;0.05;-0.08;0.64;-13.55;-362.06;15.75
1939;-0.07;0.03;0.74;-27.77;-380.49;22.03
1940;-0.17;0.17;0.95;-37.29;-393.62;26.55
1941;-0.20;0.24;1.03;-32.65;-402.34;34.30
1942;-0.27;0.19;0.97;-12.39;-404.05;45.59
1943;-0.42;-0.00;0.77;7.45;-392.88;56.34
1944;-0.57;-0.15;0.58;5.74;-357.48;54.87
1945;-0.57;-0.15;0.51;-12.45;-317.20;50.29
1946;-0.63;-0.18;0.36;-30.76;-280.88;46.20
1947;-0.65;-0.10;0.55;-57.43;-254.39;30.09
1948;-0.68;0.01;0.71;-86.61;-247.86;21.61
1949;-0.66;0.03;0.65;-106.93;-246.03;22.40
1950;-0.67;0.07;0.63;-117.25;-247.99;24.35
1951;-0.62;0.16;0.50;-117.86;-246.46;28.56
1952;-0.82;0.23;0.38;-104.68;-244.51;38.88
1953;-0.91;0.27;0.29;-80.14;-244.20;53.53
1954;-0.90;0.22;0.12;-49.87;-238.46;66.65
1955;-0.80;0.18;0.11;-23.38;-230.96;74.28
1956;-0.73;0.22;0.30;-6.41;-227.66;76.05
1957;-0.83;0.16;0.33;5.98;-230.35;77.88
1958;-0.91;0.05;0.26;12.45;-233.58;82.09
1959;-0.96;0.02;0.22;9.58;-234.68;87.34
1960;-1.04;0.02;0.12;2.14;-230.90;93.02
1961;-1.12;-0.01;0.03;-3.17;-220.15;97.29
1962;-1.17;-0.04;-0.05;-5.98;-202.76;97.41
1963;-1.16;-0.06;-0.12;-9.09;-179.75;89.97
1964;-1.17;-0.10;-0.16;-10.44;-153.81;82.82
1965;-1.19;-0.13;-0.15;-14.47;-122.99;66.59
1966;-1.14;-0.16;-0.14;-21.61;-85.88;45.59
1967;-1.08;-0.16;-0.13;-29.30;-52.73;30.09
1968;-1.09;-0.14;-0.10;-35.34;-29.30;19.53
1969;-1.07;-0.11;-0.11;-38.57;-13.37;11.54
1970;-1.08;-0.07;-0.11;-36.50;-1.53;4.09
1971;-1.11;-0.06;-0.11;-30.76;10.86;-1.89
1972;-1.12;-0.06;-0.13;-23.44;27.47;-5.37
1973;-1.14;-0.08;-0.14;-16.11;45.90;-7.32
1974;-1.12;-0.10;-0.13;-11.78;65.92;-8.18
1975;-0.98;-0.14;-0.20;-11.84;88.38;-9.28
1976;-0.87;-0.23;-0.15;-9.83;99.79;-9.34
1977;-0.81;-0.20;-0.05;-15.14;96.56;-8.18
1978;-0.82;-0.19;0.00;-26.06;84.29;-9.34
1979;-0.93;-0.20;0.05;-36.62;69.03;-15.63
1980;-1.01;-0.19;0.06;-45.90;62.07;-22.95
1981;-1.09;-0.15;0.10;-54.02;64.39;-31.07
1982;-1.13;-0.09;0.13;-57.92;75.87;-39.00
1983;-1.13;-0.03;0.15;-54.69;92.71;-47.18
1984;-1.08;-0.05;0.11;-46.08;112.24;-56.58
1985;-1.04;-0.03;0.11;-34.97;127.20;-62.93
1986;-0.99;-0.03;0.11;-23.50;135.74;-65.25
1987;-0.87;-0.03;0.12;-14.59;144.04;-67.44
1988;-0.77;0.04;0.23;-4.58;148.07;-68.54
1989;-0.78;0.08;0.33;6.47;142.40;-70.19
1990;-0.77;0.04;0.34;13.43;131.84;-70.25
1991;-0.79;0.01;0.40;11.72;119.20;-62.38
1992;-0.81;0.09;0.48;0.55;102.97;-46.20
1993;-0.85;0.20;0.54;-13.24;87.04;-32.47
1994;-0.85;0.30;0.56;-17.64;75.32;-24.54
1995;-0.86;0.30;0.53;-10.25;64.64;-20.51
1996;-0.87;0.30;0.57;0.85;55.18;-21.36
1997;-0.86;0.33;0.60;14.83;50.66;-24.23
1998;-0.87;0.26;0.57;29.48;47.06;-27.22
1999;-0.88;0.17;0.56;38.57;43.46;-28.93
2000;-0.90;0.14;0.56;36.80;41.87;-30.64
2001;-0.90;0.14;0.56;28.99;44.25;-34.24
2002;-0.89;0.13;0.54;20.08;48.77;-37.29
2003;-0.88;0.15;0.54;11.90;53.16;-38.88
2004;-0.89;0.17;0.54;6.53;57.07;-39.73
2005;-0.91;0.18;0.53;5.00;62.07;-39.61
2006;-0.92;0.19;0.54;7.39;69.76;-38.64
2007;-0.90;0.18;0.50;12.45;80.87;-38.76
2008;-0.85;0.16;0.47;17.52;94.06;-40.34
2009;-0.82;0.16;0.48;23.86;106.51;-42.79
2010;-0.81;0.14;0.53;29.91;116.88;-46.02
2011;-0.81;0.16;0.53;34.42;125.98;-49.87
2012;-0.79;0.14;0.53;39.00;133.79;-53.65
2013;-0.81;0.14;0.54;43.21;142.27;-56.95
2014;-0.80;0.15;0.53;48.71;155.09;-58.84
2015;-0.77;0.13;0.52;55.18;170.72;-60.49
2016;-0.74;0.13;0.51;60.85;187.62;-62.38
2017;-0.70;0.12;0.49;66.35;207.58;-62.01
2018;-0.66;0.12;0.48;71.72;230.77;-61.16
2019;-0.57;0.11;0.49;77.94;253.30;-61.34
2020;-0.51;0.08;0.50;83.74;274.29;-62.19
2021;-0.47;0.08;0.53;87.52;291.14;-65.19
2022;-0.40;0.08;0.57;89.72;308.65;-67.32
2023;-0.33;0.08;0.60;90.21;323.49;-68.48
2024;-0.29;0.07;0.65;88.44;333.56;-68.36
2025;-0.23;0.07;0.72;85.08;340.27;-67.14
2026;-0.16;0.07;0.77;80.08;342.59;-66.28
2027;-0.10;0.06;0.83;74.83;341.61;-64.88
2028;-0.04;0.04;0.87;66.71;337.04;-63.96
2029;0.05;0.00;0.88;52.92;330.81;-62.32
2030;0.11;-0.00;0.93;32.53;324.22;-62.50
2031;0.22;0.08;1.02;10.74;316.47;-67.08
2032;0.30;0.17;1.12;-4.46;303.53;-72.94
2033;0.37;0.22;1.24;-11.35;284.00;-76.05
2034;0.44;0.24;1.34;-13.85;257.75;-75.13
2035;0.64;0.29;1.41;-17.09;223.08;-71.23
2036;0.91;0.46;1.62;-2.50;154.97;-51.64
2037;0.20;-0.16;1.49;1.53;95.34;-132.81
2038;0.85;0.36;1.31;-35.40;78.37;-171.75
2039;0.49;0.22;1.39;-10.99;28.56;-39.00
2040;0.53;0.01;1.23;18.98;-16.60;-2.08
2041;0.50;0.12;1.16;17.76;-44.86;-3.78
2042;0.49;0.18;1.12;21.67;-65.86;8.61
2043;0.43;0.08;1.05;34.85;-74.40;26.12
2044;0.39;-0.03;0.96;33.14;-66.47;33.63
2045;0.37;-0.05;0.91;19.29;-51.70;31.01
2046;0.31;0.01;0.89;4.09;-38.64;23.25
2047;0.26;0.05;0.86;-6.10;-21.79;19.71
2048;0.26;0.05;0.84;-10.86;-0.92;17.82
2049;0.25;0.08;0.85;-14.16;17.21;9.70
2050;0.24;0.10;0.88;-13.92;28.81;1.59
2051;0.24;0.12;0.92;-10.74;36.19;-1.95
2052;0.26;0.10;0.97;-5.92;38.02;-5.37
2053;0.26;0.11;1.01;-2.62;34.00;-9.64
2054;0.26;0.09;1.03;-1.77;30.33;-11.05
2055;0.27;0.09;1.05;-1.53;25.39;-9.22
2056;0.27;0.09;1.06;-0.92;16.85;-8.73
2057;0.26;0.10;1.06;-0.24;8.91;-7.02
2058;0.26;0.10;1.05;-0.18;2.81;-4.03
2059;0.26;0.10;1.04;-0.12;-2.50;-1.16
2060;0.26;0.10;1.02;-0.55;-5.86;1.53
2061;0.28;0.11;1.01;-1.71;-7.81;3.60
2062;0.29;0.12;0.99;-2.87;-9.40;4.70
2063;0.29;0.13;0.99;-2.75;-10.19;4.58
2064;0.28;0.13;0.98;-1.46;-9.95;3.85
2065;0.28;0.13;0.98;-0.49;-8.79;2.87
2066;0.28;0.13;0.98;0.24;-7.51;2.01
2067;0.32;0.21;1.06;0.24;-6.90;1.16
2068;0.35;0.20;1.06;2.14;-9.52;2.01
2069;0.36;0.16;1.08;6.65;-18.80;6.84
2070;0.36;0.17;1.13;6.35;-30.15;12.63
2071;0.37;0.16;1.16;4.21;-40.04;18.37
2072;0.37;0.17;1.18;2.50;-52.61;25.02
2073;0.35;0.15;1.16;0.24;-68.18;31.31
2074;0.34;0.17;1.16;-0.67;-82.21;35.28
2075;0.34;0.18;1.14;-1.34;-93.51;38.45
2076;0.32;0.15;1.08;1.71;-103.88;41.75
2077;0.29;0.15;1.09;2.87;-112.73;44.80
2078;0.28;0.14;1.11;3.23;-120.97;46.69
2079;0.25;0.10;1.06;4.82;-129.27;46.39
2080;0.21;0.09;1.08;2.93;-138.24;44.43
2081;0.18;0.13;1.19;-3.42;-149.66;41.75
2082;0.14;0.17;1.22;-9.22;-164.06;39.61
2083;0.11;0.15;1.14;-6.84;-180.79;39.49
2084;0.09;0.07;0.99;-1.04;-195.19;42.11
2085;0.06;0.01;0.95;-1.59;-209.96;45.90
2086;0.01;-0.02;0.89;-11.11;-224.00;49.93
2087;-0.06;-0.01;0.85;-23.38;-233.70;50.48
2088;-0.13;0.15;1.09;-36.07;-242.68;48.03
2089;-0.13;0.18;1.19;-36.38;-249.94;46.14
2090;-0.03;0.14;1.01;-28.87;-266.48;37.17
2091;-0.15;0.05;0.84;-25.21;-298.58;23.44
2092;-0.20;-0.02;0.63;-24.66;-312.26;28.63
2093;-0.28;-0.05;0.63;-35.03;-325.93;31.74
2094;-0.40;0.11;0.87;-57.80;-343.87;34.24
2095;-0.36;0.12;0.82;-67.26;-354.98;41.02
2096;-0.44;-0.01;0.77;-69.52;-364.62;48.71
2097;-0.51;-0.06;0.68;-83.68;-366.94;54.69
2098;-0.61;-0.04;0.56;-105.29;-351.50;49.38
2099;-0.70;0.04;0.55;-118.65;-329.04;39.12
2100;-0.49;-0.02;0.17;-121.58;-303.10;31.56
2101;-0.44;0.04;0.35;-126.95;-308.84;26.86
2102;-0.57;0.33;0.72;-138.06;-346.62;30.15
2103;-0.67;0.45;0.67;-126.34;-364.07;44.86
2104;-0.77;0.42;0.46;-85.21;-358.15;62.38
2105;-0.92;0.36;0.24;-39.49;-342.10;80.14
2106;-1.04;0.28;0.03;-3.91;-321.59;98.39
2107;-1.10;0.18;-0.13;22.40;-304.99;120.24
2108;-1.09;0.01;-0.22;37.17;-283.08;128.54
2109;-1.03;-0.03;-0.12;30.88;-254.46;124.45
2110;-0.98;0.05;-0.03;13.24;-226.32;118.96
2111;-0.98;0.05;-0.04;5.86;-203.43;107.36
2112;-1.01;-0.00;-0.12;6.53;-188.54;94.67
2113;-1.10;-0.05;-0.22;5.43;-176.76;85.02
2114;-1.16;-0.06;-0.30;1.77;-160.03;72.94
2115;-1.20;-0.05;-0.32;-1.46;-139.04;62.32
2116;-1.23;-0.08;-0.35;-3.60;-108.95;48.95
2117;-1.20;-0.07;-0.37;-7.14;-69.82;26.31
2118;-1.09;-0.09;-0.34;-10.19;-31.56;9.16
2119;-1.04;-0.07;-0.28;-15.75;-3.11;-1.46
2120;-0.97;-0.06;-0.26;-22.22;12.15;-6.90
2121;-0.94;-0.04;-0.26;-26.49;19.04;-8.48
2122;-0.95;-0.00;-0.25;-27.89;22.46;-8.24
2123;-1.00;0.04;-0.23;-24.84;25.51;-6.59
2124;-1.05;0.05;-0.24;-17.82;31.92;-5.55
2125;-1.09;0.03;-0.23;-9.40;42.60;-5.86
2126;-1.13;0.01;-0.23;-3.30;58.23;-6.53
2127;-1.15;-0.01;-0.23;-1.04;78.55;-8.12
2128;-1.10;-0.03;-0.24;0.18;100.46;-9.46
2129;-1.05;-0.06;-0.24;-0.18;121.77;-11.96
2130;-0.85;-0.06;-0.22;0.06;138.12;-10.13
2131;-0.80;-0.07;-0.10;-2.75;137.08;-10.68
2132;-0.75;-0.06;-0.04;-8.36;125.85;-11.05
2133;-0.79;-0.03;0.08;-11.35;108.70;-12.02
2134;-0.88;-0.00;0.18;-16.05;92.65;-14.53
2135;-0.96;0.06;0.19;-19.65;80.81;-17.27
2136;-1.04;0.08;0.17;-18.25;73.91;-20.08
2137;-1.15;0.09;0.21;-12.33;73.79;-25.21
2138;-1.23;0.10;0.23;-5.92;85.69;-30.52
2139;-1.28;0.06;0.24;-0.67;106.63;-35.16
2140;-1.10;0.01;0.14;2.26;128.23;-34.12
2141;-0.93;-0.08;0.15;0.61;143.49;-30.09
2142;-0.85;-0.01;0.23;-13.92;152.53;-27.04
2143;-0.87;0.08;0.35;-25.88;154.36;-23.32
2144;-0.91;0.14;0.41;-30.58;154.11;-22.95
2145;-0.93;0.17;0.43;-29.66;152.59;-25.02
2146;-0.94;0.22;0.42;-22.46;149.05;-26.73
2147;-0.99;0.20;0.40;-9.46;146.97;-29.48
2148;-0.97;0.16;0.33;3.54;153.08;-35.28
2149;-0.88;0.16;0.30;17.52;166.50;-43.27
2150;-0.83;0.15;0.34;34.12;180.30;-51.82
2151;-0.78;0.10;0.37;50.54;191.10;-59.27
2152;-0.75;0.03;0.40;60.67;198.43;-62.62
2153;-0.75;0.01;0.46;60.36;200.68;-60.42
2154;-0.76;0.02;0.54;52.43;200.20;-57.62
2155;-0.78;0.06;0.58;40.16;198.91;-54.50
2156;-0.76;0.11;0.58;31.25;198.73;-48.71
2157;-0.73;0.15;0.58;28.20;203.80;-42.11
2158;-0.68;0.19;0.59;30.52;213.20;-36.38
2159;-0.63;0.21;0.61;38.51;223.27;-32.04
2160;-0.59;0.22;0.63;51.39;232.30;-30.33
2161;-0.53;0.19;0.66;66.35;239.07;-30.09
2162;-0.51;0.14;0.68;78.92;243.65;-31.01
2163;-0.49;0.06;0.68;85.33;247.44;-34.61
2164;-0.46;-0.00;0.67;84.11;251.65;-41.20
2165;-0.44;-0.04;0.68;76.97;256.59;-49.26
2166;-0.41;-0.06;0.68;66.41;263.55;-56.34
2167;-0.36;-0.04;0.71;55.97;271.67;-61.77
2168;-0.30;-0.06;0.69;46.20;278.69;-67.81
2169;-0.24;-0.05;0.71;34.30;287.90;-73.67
2170;-0.18;0.01;0.78;23.62;296.75;-80.63
2171;-0.09;0.02;0.79;19.53;301.76;-87.77
2172;-0.03;0.04;0.86;15.50;304.81;-92.77
2173;0.03;0.10;0.97;12.57;305.24;-96.74
2174;0.09;0.15;1.06;13.73;299.07;-98.63
2175;0.15;0.16;1.14;17.76;286.44;-97.78
2176;0.19;0.14;1.20;22.89;268.19;-94.67
2177;0.25;0.10;1.22;25.39;246.34;-88.93
2178;0.29;0.08;1.23;22.77;222.53;-80.32
2179;0.43;0.02;1.24;16.85;194.82;-70.01
2180;0.66;0.05;1.39;22.40;136.54;-44.62
2181;0.07;-0.19;1.29;4.88;99.49;-143.68
2182;0.66;0.26;1.25;-31.56;98.51;-148.62
2183;0.45;0.14;1.34;-13.37;66.65;-41.14
2184;0.50;0.06;1.29;8.48;27.65;-14.22
2185;0.47;0.14;1.23;10.38;-4.39;-15.44
2186;0.49;0.16;1.18;14.40;-22.58;-2.14
2187;0.43;0.05;1.12;20.51;-31.37;11.41
2188;0.43;0.02;1.07;15.56;-30.03;14.59
2189;0.40;0.03;1.02;4.70;-27.59;14.59
2190;0.36;0.07;0.98;-4.64;-23.93;16.54
2191;0.32;0.08;0.95;-10.07;-18.74;20.26
2192;0.31;0.09;0.93;-13.24;-12.08;18.92
2193;0.28;0.13;0.93;-13.98;-5.74;16.11
2194;0.27;0.11;0.93;-10.80;-0.61;12.88
2195;0.25;0.13;0.94;-7.81;3.91;8.18
2196;0.21;0.12;0.95;-5.00;8.48;6.10
2197;0.24;0.11;0.96;-2.99;12.57;4.58
2198;0.21;0.09;0.97;-1.77;14.40;2.75
2199;0.22;0.10;1.00;-1.77;14.71;1.46
2200;0.23;0.11;1.03;-1.83;13.92;0.43
2201;0.23;0.11;1.04;0.06;11.47;-1.16
2202;0.24;0.09;1.04;1.46;7.51;-1.77
2203;0.24;0.09;1.03;1.77;3.36;-2.01
2204;0.25;0.09;1.04;1.53;-0.49;-2.14
2205;0.27;0.12;1.05;0.85;-4.39;-1.89
2206;0.28;0.11;1.06;1.95;-9.09;-0.06
2207;0.30;0.13;1.10;3.30;-14.10;4.03
2208;0.33;0.12;1.09;2.81;-20.26;8.91
2209;0.34;0.11;1.13;0.37;-28.81;14.16
2210;0.38;0.19;1.20;-4.64;-39.55;20.51
2211;0.36;0.20;1.24;-4.94;-54.57;26.73
2212;0.38;0.17;1.25;-5.19;-70.62;34.91
2213;0.39;0.16;1.17;-5.25;-90.88;44.25
2214;0.36;0.14;1.20;-6.23;-112.37;50.72
2215;0.31;0.15;1.22;-12.02;-133.12;52.80
2216;0.30;0.19;1.26;-15.87;-152.95;51.82
2217;0.30;0.25;1.41;-17.52;-177.98;49.56
2218;0.30;0.15;1.36;-14.77;-208.92;45.72
2219;0.48;0.04;1.04;-10.25;-249.45;33.87
2220;0.24;-0.03;0.96;-23.44;-321.59;10.93
2221;0.15;-0.05;0.79;-37.96;-363.04;17.15
2222;0.06;0.09;0.93;-52.49;-397.46;14.83
2223;-0.05;0.18;0.96;-59.57;-421.08;14.04
2224;-0.02;0.14;0.88;-53.59;-434.14;23.86
2225;-0.11;0.21;1.00;-50.05;-457.46;38.02
2226;-0.21;0.13;0.95;-45.23;-471.13;60.06
2227;-0.26;-0.02;0.76;-41.08;-465.52;81.85
2228;-0.40;-0.07;0.70;-48.83;-438.96;85.02
2229;-0.53;-0.11;0.60;-62.01;-399.96;79.16
2230;-0.57;-0.11;0.41;-75.32;-356.87;71.78
2231;-0.60;-0.05;0.37;-85.21;-324.46;65.67
2232;-0.72;-0.02;0.40;-94.30;-302.49;56.27
2233;-0.76;0.02;0.35;-100.22;-281.01;47.36
2234;-0.79;0.07;0.33;-100.65;-263.06;45.10
2235;-0.88;0.16;0.31;-97.17;-249.39;48.83
2236;-0.95;0.21;0.24;-83.50;-237.30;56.58
2237;-1.01;0.17;0.16;-62.07;-224.67;63.17
2238;-1.03;0.18;0.09;-42.42;-209.05;65.73
2239;-1.02;0.16;0.02;-26.12;-191.65;65.00
2240;-0.99;0.07;-0.02;-12.51;-172.49;60.91
2241;-0.90;-0.01;0.05;-8.30;-152.71;51.27
2242;-0.90;-0.01;0.15;-16.17;-137.70;37.48
2243;-0.98;0.02;0.17;-31.25;-130.13;29.11
2244;-1.03;0.09;0.13;-43.58;-124.57;25.51
2245;-1.04;0.15;0.12;-47.73;-117.31;22.77
2246;-1.03;0.21;0.07;-42.72;-108.89;20.69
2247;-0.99;0.18;0.00;-29.60;-100.28;20.02
2248;-0.97;0.13;-0.01;-18.55;-91.67;20.45
2249;-0.93;0.15;0.03;-14.65;-85.69;23.68
2250;-0.93;0.18;0.05;-12.08;-85.75;28.63
2251;-0.93;0.15;0.01;-7.93;-87.83;31.43
2252;-1.03;0.11;-0.03;-4.21;-89.42;33.20
2253;-1.03;0.09;-0.08;-2.93;-83.62;34.24
2254;-1.05;0.08;-0.11;-3.11;-74.58;33.94
2255;-1.07;0.08;-0.12;-3.36;-63.90;33.39
2256;-1.08;0.08;-0.13;-2.75;-51.76;31.80
2257;-1.09;0.06;-0.15;-1.95;-38.21;29.05
2258;-1.12;0.02;-0.17;-1.77;-23.19;25.57
2259;-1.16;-0.01;-0.17;-4.76;-5.43;21.85
2260;-1.12;-0.02;-0.17;-10.62;15.50;17.70
2261;-1.06;0.00;-0.14;-15.20;34.73;13.18
2262;-1.00;0.07;-0.11;-15.69;48.34;8.85
2263;-0.99;0.06;-0.08;-9.34;57.62;5.55
2264;-0.99;0.05;-0.07;-0.37;62.38;3.30
2265;-1.02;0.04;-0.06;6.84;66.47;1.71
2266;-1.06;0.02;-0.05;11.90;73.24;-1.22
2267;-1.03;-0.01;-0.07;17.03;82.21;-4.09
2268;-1.10;-0.11;-0.05;20.26;83.37;-3.54
2269;-1.07;-0.11;-0.02;12.15;88.81;-1.53
2270;-1.06;-0.07;0.03;-0.85;100.46;-1.77
2271;-1.04;-0.03;0.09;-12.21;117.25;-5.62
2272;-1.03;0.03;0.14;-16.97;133.36;-9.89
2273;-0.98;0.05;0.16;-16.11;147.03;-14.89
2274;-0.84;0.04;0.19;-11.72;156.13;-19.59
2275;-0.82;0.07;0.25;-6.53;152.47;-22.64
2276;-0.88;0.07;0.34;-2.26;141.11;-25.15
2277;-0.90;0.09;0.39;-0.73;132.57;-27.77
2278;-0.97;0.11;0.40;1.71;127.56;-31.19
2279;-1.06;0.09;0.40;5.13;129.52;-35.52
2280;-1.00;0.10;0.37;6.71;139.28;-39.12
2281;-0.99;0.10;0.38;9.03;146.73;-41.56
2282;-0.99;0.08;0.37;13.12;156.43;-43.95
2283;-0.86;0.03;0.22;14.47;173.10;-45.78
2284;-0.74;0.00;0.29;14.16;190.49;-45.23
2285;-0.70;0.12;0.44;11.29;202.82;-43.33
2286;-0.71;0.19;0.58;10.38;205.87;-44.07
2287;-0.72;0.22;0.68;13.61;202.45;-45.41
2288;-0.75;0.23;0.70;23.50;196.23;-45.10
2289;-0.77;0.20;0.64;33.81;190.73;-42.72
2290;-0.79;0.17;0.61;42.97;190.80;-39.18
2291;-0.76;0.15;0.55;51.33;198.67;-36.62
2292;-0.71;0.11;0.48;57.80;214.05;-35.28
2293;-0.62;0.07;0.36;63.78;237.92;-36.38
2294;-0.53;0.05;0.38;69.52;264.28;-40.16
2295;-0.46;0.04;0.54;73.61;282.65;-39.00
2296;-0.43;0.12;0.78;67.38;290.65;-42.79
2297;-0.40;0.19;0.97;59.39;283.45;-47.42
2298;-0.39;0.20;1.04;55.11;261.29;-45.23
2299;-0.37;0.20;1.04;52.98;234.31;-36.19
2300;-0.35;0.15;1.05;50.29;211.91;-26.00
2301;-0.30;0.10;0.98;44.43;196.11;-18.37
2302;-0.27;0.02;0.86;33.33;186.40;-16.85
2303;-0.23;0.00;0.83;20.02;182.86;-16.60
2304;-0.20;0.06;0.93;8.18;186.46;-16.54
2305;-0.14;0.13;1.02;0.67;190.25;-20.63
2306;-0.08;0.15;1.06;-1.95;183.90;-29.42
2307;-0.07;0.15;1.08;0.49;174.62;-39.12
2308;-0.06;0.14;1.06;7.51;165.22;-48.28
2309;-0.05;0.09;1.03;16.17;158.75;-54.38
2310;-0.05;0.07;1.01;21.73;155.58;-57.13
2311;-0.05;0.05;1.00;25.39;155.46;-56.95
2312;-0.04;0.03;0.99;28.14;157.10;-55.36
2313;-0.02;-0.01;0.98;28.87;158.69;-53.41
2314;0.00;-0.04;0.97;26.49;159.61;-50.23
2315;0.17;-0.04;0.96;21.06;160.46;-46.94
2316;0.11;0.33;1.11;18.31;151.43;-37.60
2317;0.05;-0.59;1.14;27.53;124.33;-31.19
2318;0.07;0.10;1.07;4.21;118.16;-113.77
2319;0.22;-0.02;1.13;-7.45;129.03;-81.54
2320;0.25;0.01;1.19;-2.93;118.47;-53.96
2321;0.27;0.04;1.22;-0.55;96.80;-43.33
2322;0.31;0.05;1.21;1.46;76.11;-42.48
2323;0.28;0.07;1.21;3.23;58.65;-42.54
2324;0.33;0.08;1.22;2.81;46.26;-38.02
2325;0.33;0.08;1.21;1.22;31.92;-32.41
2326;0.32;0.10;1.19;-2.26;17.09;-27.59
2327;0.32;0.10;1.14;-6.10;5.07;-22.46
2328;0.30;0.11;1.09;-8.06;-4.15;-17.70
2329;0.28;0.13;1.04;-8.54;-11.35;-13.18
2330;0.25;0.14;1.00;-7.14;-16.11;-8.48
2331;0.24;0.14;0.97;-4.64;-16.30;-4.58
2332;0.23;0.13;0.95;-1.77;-13.73;-0.73
2333;0.22;0.13;0.95;0.37;-9.58;2.32
2334;0.20;0.13;0.95;1.16;-4.27;5.13
2335;0.20;0.12;0.96;0.61;2.01;6.65
2336;0.20;0.12;0.97;0.12;5.74;5.68
2337;0.21;0.12;0.98;-0.73;8.30;4.33
2338;0.19;0.11;0.99;-1.28;10.56;2.26
2339;0.19;0.11;1.00;-1.46;10.56;0.67
2340;0.19;0.10;1.02;-1.16;8.85;1.46
2341;0.19;0.08;1.03;-0.98;6.96;2.75
2342;0.20;0.07;1.05;-1.04;3.54;3.17
2343;0.23;0.12;1.10;-2.20;-0.37;3.78
2344;0.25;0.11;1.14;-2.75;-6.04;5.13
2345;0.29;0.16;1.19;-3.78;-15.44;9.16
2346;0.30;0.14;1.20;-4.15;-28.99;15.14
2347;0.31;0.13;1.21;-4.82;-44.92;23.19
2348;0.28;0.11;1.18;-5.19;-63.96;32.29
2349;0.27;0.05;1.10;-6.10;-76.29;40.95
2350;0.28;0.05;1.08;-12.21;-81.91;47.06
2351;0.27;0.10;1.11;-20.87;-90.33;51.64
2352;0.26;0.20;1.25;-28.38;-101.87;54.99
2353;0.29;0.27;1.40;-28.38;-120.97;56.03
2354;0.30;0.25;1.44;-21.06;-151.18;55.66
2355;0.30;0.18;1.41;-15.20;-186.28;53.10
2356;0.31;0.16;1.33;-13.73;-221.56;49.99
2357;0.35;0.09;1.20;-18.13;-258.36;46.20
2358;0.38;0.10;0.97;-29.42;-307.07;38.51
2359;0.19;0.03;0.83;-41.99;-370.97;19.29
2360;0.08;0.01;0.78;-40.47;-402.28;25.39
2361;-0.09;0.07;0.83;-40.71;-418.70;33.20
2362;-0.11;0.01;0.62;-36.38;-414.61;40.65
2363;-0.19;0.02;0.63;-34.12;-406.74;44.56
2364;-0.35;0.04;0.79;-39.25;-402.65;42.36
2365;-0.43;0.05;0.84;-47.97;-389.22;38.33
2366;-0.43;0.02;0.71;-55.11;-371.15;34.42
2367;-0.50;0.02;0.71;-60.30;-357.24;31.80
2368;-0.52;0.02;0.59;-65.12;-342.96;28.69
2369;-0.52;0.00;0.52;-68.18;-330.32;24.60
2370;-0.63;0.04;0.51;-76.84;-324.83;23.44
2371;-0.64;0.12;0.44;-84.78;-318.24;27.71
2372;-0.68;0.16;0.31;-82.28;-311.95;38.09
2373;-0.74;0.21;0.20;-72.94;-309.81;54.38
2374;-0.87;0.25;0.06;-58.11;-308.72;70.07
2375;-0.95;0.26;0.03;-34.61;-302.86;73.06
2376;-1.00;0.30;0.18;-9.77;-290.95;61.16
2377;-0.99;0.24;0.12;12.08;-270.45;52.43
2378;-0.92;0.14;0.07;23.13;-250.18;50.42
2379;-0.97;0.16;0.06;19.90;-238.04;52.98
2380;-1.03;0.15;-0.04;12.88;-226.50;59.02
2381;-1.12;0.08;-0.14;9.34;-213.56;64.64
2382;-1.20;0.08;-0.17;6.65;-194.58;69.70
2383;-1.15;0.08;-0.21;3.91;-165.22;69.82
2384;-0.97;0.05;-0.19;2.32;-133.91;64.58
2385;-0.93;0.06;-0.15;-1.34;-114.14;56.09
2386;-0.98;0.03;-0.19;-4.94;-103.76;48.16
2387;-1.07;0.00;-0.23;-8.36;-94.06;41.44
2388;-1.12;0.01;-0.26;-12.57;-80.32;36.07
2389;-1.06;0.03;-0.28;-15.81;-62.07;30.52
2390;-1.16;0.04;-0.30;-15.56;-45.47;25.57
2391;-1.17;0.03;-0.30;-12.82;-24.78;20.45
2392;-1.14;0.01;-0.35;-8.73;-1.40;16.48
2393;-1.05;-0.04;-0.36;-6.71;23.68;11.60
2394;-0.89;-0.02;-0.29;-8.79;45.65;6.35
2395;-0.85;0.00;-0.22;-10.19;50.54;5.37
