Index;ax;ay;az;gx;gy;gz
1874;-0.16;-0.08;0.82;1.59;-9.03;-6.10
1875;-0.17;-0.09;0.82;3.85;-8.97;-6.65
1876;-0.18;-0.11;0.82;4.76;-9.03;-6.47
1877;-0.18;-0.13;0.82;3.78;-8.24;-5.43
1878;-0.18;-0.14;0.83;1.22;-6.77;-4.15
1879;-0.18;-0.12;0.82;-2.01;-5.00;-2.44
1880;-0.18;-0.08;0.83;-4.58;-2.44;-0.73
1881;-0.17;-0.06;0.82;-4.52;0.06;0.00
1882;-0.18;-0.06;0.82;-2.32;2.08;0.73
1883;-0.20;-0.07;0.83;0.18;3.85;1.46
1884;-0.21;-0.08;0.84;2.44;5.98;2.50
1885;-0.21;-0.11;0.85;3.54;8.48;3.60
1886;-0.21;-0.12;0.86;3.54;11.11;4.76
1887;-0.21;-0.13;0.88;3.17;13.61;5.55
1888;-0.22;-0.14;0.90;3.05;16.11;6.16
1889;-0.22;-0.16;0.93;2.62;18.62;6.47
1890;-0.23;-0.17;0.95;1.77;21.18;6.96
1891;-0.23;-0.18;0.98;0.37;23.44;7.20
1892;-0.23;-0.18;1.00;-0.92;25.82;7.20
1893;-0.23;-0.16;1.03;-1.34;27.77;7.20
1894;-0.22;-0.17;1.04;-0.67;29.05;7.20
1895;-0.21;-0.17;1.06;0.06;28.81;7.26
1896;-0.20;-0.17;1.07;0.61;27.04;6.96
1897;-0.20;-0.16;1.08;0.49;24.29;6.23
1898;-0.21;-0.16;1.10;1.34;21.12;5.25
1899;-0.22;-0.16;1.12;2.20;18.19;4.27
1900;-0.22;-0.17;1.13;2.93;16.05;3.60
1901;-0.22;-0.18;1.13;3.30;14.34;3.30
1902;-0.20;-0.17;1.15;2.50;12.82;3.54
1903;-0.17;-0.14;1.17;1.95;9.83;3.72
1904;-0.16;-0.14;1.18;4.88;5.37;2.56
1905;-0.18;-0.18;1.18;8.91;1.10;0.85
1906;-0.19;-0.19;1.16;9.40;-1.16;0.12
1907;-0.19;-0.20;1.13;7.93;-1.71;-0.37
1908;-0.19;-0.19;1.11;4.76;-0.73;-0.31
1909;-0.18;-0.15;1.08;1.71;0.00;-0.73
1910;-0.19;-0.13;1.06;1.22;0.12;-1.71
1911;-0.19;-0.12;1.04;2.62;-0.12;-2.69
1912;-0.19;-0.13;1.02;4.76;-0.24;-3.42
1913;-0.19;-0.15;1.00;6.23;0.00;-3.42
1914;-0.19;-0.16;1.00;6.47;0.98;-2.75
1915;-0.19;-0.17;1.00;5.49;2.14;-1.71
1916;-0.18;-0.17;0.99;4.33;3.30;-0.73
1917;-0.17;-0.16;0.99;3.66;3.91;-0.37
1918;-0.17;-0.16;0.99;3.97;3.85;-0.49
1919;-0.17;-0.16;1.00;4.52;3.54;-1.04
1920;-0.17;-0.16;1.03;4.70;2.93;-1.10
1921;-0.17;-0.17;1.05;4.46;1.95;-0.61
1922;-0.18;-0.17;1.07;4.33;1.40;-0.24
1923;-0.19;-0.18;1.10;3.48;1.65;0.00
1924;-0.20;-0.19;1.11;2.81;2.50;0.06
1925;-0.20;-0.21;1.12;2.38;3.60;0.37
1926;-0.20;-0.18;1.14;1.28;5.07;0.61
1927;-0.19;-0.17;1.15;1.22;4.70;0.79
1928;-0.20;-0.17;1.18;2.99;3.85;0.79
1929;-0.20;-0.17;1.19;5.00;2.44;0.49
1930;-0.20;-0.16;1.21;7.02;0.31;-0.12
1931;-0.21;-0.19;1.22;9.58;-1.89;-0.67
1932;-0.21;-0.22;1.22;10.99;-4.46;-0.92
1933;-0.21;-0.23;1.23;9.70;-7.14;-0.85
1934;-0.21;-0.23;1.23;7.81;-9.83;-0.92
1935;-0.22;-0.22;1.23;6.10;-12.63;-0.79
1936;-0.23;-0.18;1.22;5.00;-15.44;-1.16
1937;-0.24;-0.16;1.20;6.16;-18.01;-2.26
1938;-0.24;-0.16;1.17;8.42;-20.39;-3.17
1939;-0.24;-0.18;1.14;10.31;-22.64;-3.36
1940;-0.24;-0.19;1.11;10.50;-24.66;-3.11
1941;-0.24;-0.18;1.09;8.73;-25.57;-2.81
1942;-0.23;-0.18;1.07;7.32;-25.88;-2.50
1943;-0.23;-0.18;1.05;6.90;-25.82;-2.44
1944;-0.22;-0.17;1.03;7.14;-25.57;-2.87
1945;-0.21;-0.17;1.00;7.32;-25.51;-3.54
1946;-0.20;-0.16;0.97;8.06;-26.12;-4.70
1947;-0.19;-0.15;0.94;9.46;-27.40;-6.35
1948;-0.18;-0.14;0.90;11.60;-29.11;-8.54
1949;-0.18;-0.14;0.87;13.67;-31.07;-10.86
1950;-0.19;-0.14;0.84;15.20;-32.65;-13.06
1951;-0.09;-0.14;0.81;16.30;-33.39;-14.95
1952;-0.61;-0.14;0.81;17.70;-35.22;-11.60
1953;-0.18;-0.37;0.70;10.31;-7.57;9.16
1954;-0.06;-0.09;0.63;-6.23;-1.83;-2.38
1955;-0.32;-0.22;0.60;-10.68;-6.65;2.14
1956;-0.20;-0.06;0.59;-23.68;6.84;5.37
1957;-0.05;0.08;0.60;-28.38;17.46;6.04
1958;-0.06;0.06;0.61;-13.85;10.62;1.95
1959;-0.09;-0.02;0.62;3.17;1.65;-4.46
1960;-0.11;-0.09;0.64;13.73;-5.37;-7.87
1961;-0.10;-0.11;0.65;18.55;-9.89;-9.16
1962;-0.10;-0.12;0.66;20.02;-12.88;-9.77
1963;-0.09;-0.13;0.67;19.65;-14.28;-9.52
1964;-0.10;-0.15;0.68;18.43;-15.93;-8.61
1965;-0.08;-0.14;0.71;15.26;-15.87;-6.16
1966;-0.08;-0.14;0.73;11.23;-13.98;-4.09
1967;-0.10;-0.18;0.73;7.75;-9.70;-2.56
1968;-0.13;-0.18;0.74;2.26;-3.78;-0.73
1969;-0.13;-0.14;0.76;-3.66;4.15;0.31
1970;-0.12;-0.10;0.77;-6.41;12.45;1.71
1971;-0.14;-0.08;0.77;-6.71;18.62;4.27
1972;-0.15;-0.07;0.78;-6.35;23.50;6.90
1973;-0.14;-0.04;0.80;-5.62;26.73;8.54
1974;-0.14;-0.04;0.82;-3.11;28.75;9.64
1975;-0.15;-0.05;0.83;-0.18;29.79;10.56
1976;-0.15;-0.07;0.84;1.40;30.70;11.23
1977;-0.16;-0.08;0.86;1.34;31.43;12.27
1978;-0.17;-0.08;0.88;0.73;31.98;13.18
1979;-0.21;-0.11;0.89;0.67;31.92;14.40
1980;-0.23;-0.16;0.92;-0.31;32.10;16.60
1981;-0.25;-0.19;0.95;-2.56;34.36;19.41
1982;-0.24;-0.21;0.98;-4.94;36.80;23.07
1983;-0.25;-0.24;1.01;-7.57;38.82;25.88
1984;-0.28;-0.26;1.04;-10.99;41.32;27.04
1985;-0.28;-0.24;1.06;-15.63;44.86;26.79
1986;-0.29;-0.22;1.07;-18.25;48.16;25.39
1987;-0.29;-0.22;1.09;-18.19;50.48;23.13
1988;-0.27;-0.21;1.12;-16.60;52.06;20.87
1989;-0.26;-0.22;1.16;-13.98;52.92;18.37
1990;-0.25;-0.22;1.19;-11.05;53.34;15.20
1991;-0.24;-0.24;1.21;-8.12;52.92;12.27
1992;-0.23;-0.24;1.21;-5.80;51.82;8.91
1993;-0.23;-0.24;1.22;-4.88;49.38;6.35
1994;-0.21;-0.23;1.21;-4.76;46.26;4.52
1995;-0.32;-0.17;1.21;-5.37;41.08;2.01
1996;-0.31;-0.34;1.21;-8.42;37.90;-16.97
1997;-0.12;0.02;1.29;-12.51;30.21;-0.37
1998;-0.04;-0.14;1.31;1.65;16.97;29.36
1999;-0.23;-0.23;1.30;6.10;6.41;5.37
2000;-0.18;-0.22;1.33;1.71;15.50;-8.91
2001;-0.17;-0.25;1.37;-3.48;20.32;-16.66
2002;-0.16;-0.21;1.39;-7.87;19.90;-15.93
2003;-0.16;-0.20;1.40;-6.65;14.77;-5.68
2004;-0.13;-0.18;1.42;-4.82;10.62;5.07
2005;-0.11;-0.16;1.43;-2.20;6.90;8.18
2006;-0.10;-0.19;1.44;0.43;5.25;6.65
2007;-0.11;-0.17;1.44;1.89;4.15;1.46
2008;-0.10;-0.19;1.43;3.54;2.38;0.67
2009;-0.09;-0.19;1.40;6.04;-1.46;1.65
2010;-0.09;-0.19;1.37;8.61;-6.65;3.17
2011;-0.09;-0.19;1.33;9.64;-11.35;3.11
2012;-0.08;-0.16;1.29;9.77;-15.44;2.20
2013;-0.06;-0.17;1.25;10.74;-21.67;-1.04
2014;-0.11;-0.17;1.22;10.74;-27.34;-9.95
2015;-0.15;-0.17;1.20;9.34;-29.97;-15.08
2016;-0.16;-0.18;1.18;7.81;-29.54;-15.08
2017;-0.18;-0.17;1.16;6.35;-29.05;-13.18
2018;-0.18;-0.18;1.13;6.04;-29.05;-7.75
2019;-0.16;-0.19;1.10;4.33;-24.41;-4.70
2020;-0.15;-0.14;1.08;3.05;-24.60;-5.07
2021;-0.18;-0.15;1.06;5.37;-27.28;-3.36
2022;-0.13;-0.15;1.04;7.45;-28.44;-1.22
2023;-0.13;-0.14;1.03;10.74;-31.98;-4.52
2024;-0.15;-0.15;1.01;14.22;-35.64;-8.85
2025;-0.13;-0.16;1.00;16.24;-37.54;-11.60
2026;-0.14;-0.18;0.99;17.82;-39.55;-13.79
2027;-0.14;-0.18;0.97;17.15;-40.47;-15.75
2028;-0.15;-0.19;0.96;15.38;-40.59;-15.99
2029;-0.16;-0.19;0.94;12.70;-39.92;-13.73
2030;-0.16;-0.17;0.92;9.52;-38.33;-11.11
2031;-0.17;-0.15;0.90;6.29;-36.19;-9.16
2032;-0.17;-0.14;0.88;3.48;-34.00;-7.14
2033;-0.17;-0.12;0.86;1.59;-31.86;-5.55
2034;-0.17;-0.09;0.85;0.79;-30.33;-5.00
2035;-0.17;-0.09;0.84;1.34;-28.44;-5.68
2036;-0.16;-0.08;0.83;2.56;-26.25;-6.77
2037;-0.15;-0.07;0.82;4.21;-23.62;-8.18
2038;-0.15;-0.07;0.81;6.71;-21.61;-10.13
2039;-0.16;-0.09;0.81;8.61;-19.90;-11.35
2040;-0.17;-0.10;0.80;9.70;-18.07;-11.66
2041;-0.18;-0.11;0.79;9.28;-16.36;-11.35
2042;-0.18;-0.11;0.79;6.84;-14.10;-10.01
2043;-0.18;-0.10;0.79;3.78;-11.72;-8.18
2044;-0.18;-0.09;0.79;1.53;-9.40;-6.04
2045;-0.17;-0.08;0.79;0.06;-7.14;-4.15
2046;-0.16;-0.07;0.79;-0.98;-5.37;-2.87
2047;-0.16;-0.07;0.79;-0.73;-3.66;-2.08
2048;-0.17;-0.06;0.79;0.06;-2.14;-1.46
2049;-0.17;-0.07;0.79;0.98;-0.24;-0.61
2050;-0.18;-0.08;0.80;1.65;1.59;0.49
2051;-0.19;-0.09;0.81;1.71;3.36;1.71
2052;-0.19;-0.09;0.82;0.92;5.13;3.11
2053;-0.20;-0.10;0.83;0.43;7.08;4.27
2054;-0.21;-0.11;0.85;1.34;8.67;5.25
2055;-0.21;-0.12;0.87;1.77;10.56;6.16
2056;-0.22;-0.15;0.88;1.71;12.63;6.77
2057;-0.22;-0.16;0.89;0.79;14.22;7.51
2058;-0.22;-0.15;0.91;-1.10;15.81;8.36
2059;-0.23;-0.14;0.93;-2.56;17.33;8.97
2060;-0.22;-0.13;0.96;-2.56;18.25;9.64
2061;-0.22;-0.15;0.99;-1.53;18.49;10.13
2062;-0.22;-0.15;1.02;-0.49;19.10;10.01
2063;-0.22;-0.17;1.05;0.61;19.78;9.03
2064;-0.22;-0.19;1.07;1.71;20.26;7.69
2065;-0.22;-0.20;1.08;1.53;20.81;6.90
2066;-0.22;-0.21;1.09;0.73;21.12;6.23
2067;-0.22;-0.20;1.10;-0.12;20.69;5.62
2068;-0.22;-0.20;1.11;-1.10;19.29;4.82
2069;-0.22;-0.19;1.11;-1.40;17.27;3.85
2070;-0.21;-0.18;1.11;-1.28;15.50;3.05
2071;-0.21;-0.18;1.12;-0.18;13.49;2.20
2072;-0.21;-0.19;1.11;0.43;11.47;1.46
2073;-0.21;-0.19;1.11;0.06;9.95;1.16
2074;-0.21;-0.18;1.10;-0.92;9.03;0.98
2075;-0.21;-0.16;1.09;-2.08;8.61;1.10
2076;-0.20;-0.14;1.07;-2.56;8.30;1.04
2077;-0.19;-0.12;1.08;-1.95;7.93;0.92
2078;-0.17;-0.11;1.08;-0.18;6.23;0.55
2079;-0.16;-0.12;1.08;2.93;4.09;-0.24
2080;-0.17;-0.13;1.08;5.68;2.20;-0.98
2081;-0.17;-0.14;1.06;6.96;0.43;-2.14
2082;-0.17;-0.14;1.05;7.20;-0.67;-2.87
2083;-0.18;-0.14;1.04;6.84;-1.16;-2.93
2084;-0.18;-0.14;1.03;6.29;-1.34;-2.81
2085;-0.18;-0.14;1.02;5.37;-1.71;-2.32
2086;-0.18;-0.14;1.02;4.46;-1.65;-1.46
2087;-0.19;-0.15;1.03;3.23;-0.98;-0.37
2088;-0.18;-0.14;1.03;2.38;-0.06;0.73
2089;-0.18;-0.14;1.03;2.08;0.79;0.98
2090;-0.18;-0.15;1.03;2.38;0.92;0.55
2091;-0.18;-0.15;1.02;2.99;0.79;0.18
2092;-0.18;-0.15;1.01;2.87;0.67;-0.12
2093;-0.19;-0.15;1.01;2.38;0.49;-0.06
2094;-0.19;-0.15;1.01;2.38;0.49;0.37
2095;-0.19;-0.15;1.01;2.44;0.85;0.67
2096;-0.18;-0.14;1.02;3.11;1.28;0.98
2097;-0.18;-0.15;1.03;4.58;1.65;0.79
2098;-0.19;-0.16;1.04;5.98;2.20;-0.18
2099;-0.19;-0.17;1.05;6.77;2.81;-0.73
2100;-0.20;-0.17;1.06;5.98;3.60;-0.73
2101;-0.21;-0.16;1.08;4.33;4.39;-0.79
2102;-0.21;-0.15;1.10;3.91;5.31;-0.92
2103;-0.21;-0.16;1.12;4.70;5.80;-0.49
2104;-0.21;-0.18;1.13;5.68;6.10;0.67
2105;-0.21;-0.22;1.13;5.31;6.53;2.01
2106;-0.20;-0.20;1.16;3.11;7.26;3.23
2107;-0.18;-0.18;1.17;1.65;6.29;4.27
2108;-0.18;-0.18;1.18;2.14;4.15;3.78
2109;-0.19;-0.14;1.20;3.42;1.59;2.38
2110;-0.19;-0.13;1.20;6.65;-1.71;0.06
2111;-0.19;-0.15;1.20;11.29;-4.94;-2.01
2112;-0.20;-0.18;1.20;14.83;-8.12;-3.36
2113;-0.20;-0.22;1.20;16.05;-10.93;-3.72
2114;-0.20;-0.24;1.19;15.20;-13.00;-3.72
2115;-0.21;-0.24;1.19;12.33;-14.47;-3.60
2116;-0.21;-0.23;1.17;9.16;-15.14;-3.42
2117;-0.22;-0.22;1.15;6.23;-15.87;-3.17
2118;-0.22;-0.23;1.12;3.11;-16.66;-2.69
2119;-0.23;-0.20;1.10;-0.12;-16.72;-1.89
2120;-0.22;-0.17;1.07;-3.11;-16.60;-1.04
2121;-0.20;-0.11;1.05;-4.15;-17.15;-0.79
2122;-0.18;-0.06;1.03;-0.98;-18.31;-2.14
2123;-0.17;-0.05;1.01;6.53;-21.30;-4.70
2124;-0.17;-0.09;1.00;15.87;-25.15;-7.87
2125;-0.18;-0.14;0.98;23.38;-28.75;-11.11
2126;-0.19;-0.18;0.96;27.22;-31.56;-13.43
2127;-0.20;-0.20;0.93;26.86;-33.26;-14.83
2128;-0.21;-0.22;0.90;23.86;-33.69;-15.08
2129;-0.22;-0.21;0.88;19.29;-32.96;-14.59
2130;-0.22;-0.20;0.85;14.71;-31.74;-13.61
2131;-0.22;-0.19;0.82;10.74;-30.21;-12.08
2132;-0.21;-0.18;0.80;7.08;-28.50;-10.86
2133;-0.11;-0.16;0.78;4.21;-27.53;-10.31
2134;-0.40;-0.21;0.75;1.89;-19.59;2.87
2135;-0.09;-0.16;0.65;-5.98;-3.42;7.93
2136;-0.27;-0.14;0.62;-10.50;-5.25;0.85
2137;-0.27;-0.08;0.60;-14.04;1.04;3.91
2138;-0.13;0.05;0.60;-18.55;10.93;5.68
2139;-0.13;0.05;0.61;-9.64;8.18;3.42
2140;-0.14;0.01;0.63;3.11;1.22;-2.14
2141;-0.14;-0.04;0.66;12.70;-3.85;-4.70
2142;-0.15;-0.09;0.69;18.86;-6.71;-5.98
2143;-0.14;-0.09;0.71;21.12;-7.87;-6.35
2144;-0.12;-0.11;0.72;22.09;-7.69;-5.92
2145;-0.13;-0.15;0.73;20.75;-5.62;-4.33
2146;-0.15;-0.18;0.73;16.60;-3.05;-2.62
2147;-0.17;-0.17;0.74;11.17;1.59;-0.24
2148;-0.17;-0.17;0.76;5.62;7.32;3.36
2149;-0.17;-0.16;0.78;0.85;13.43;7.32
2150;-0.16;-0.15;0.79;-3.60;18.80;8.48
2151;-0.17;-0.13;0.80;-7.57;22.58;8.91
2152;-0.17;-0.08;0.82;-9.70;25.70;10.01
2153;-0.17;-0.06;0.82;-9.46;27.28;11.41
2154;-0.17;-0.06;0.83;-7.51;27.95;12.63
2155;-0.17;-0.06;0.83;-5.31;27.83;13.06
2156;-0.16;-0.06;0.85;-3.23;27.40;13.61
2157;-0.16;-0.09;0.85;-1.53;27.40;14.28
2158;-0.17;-0.10;0.86;-0.85;27.47;15.63
2159;-0.18;-0.12;0.86;-1.16;28.02;16.66
2160;-0.18;-0.13;0.86;-2.14;29.05;17.46
2161;-0.19;-0.13;0.86;-3.54;30.15;17.88
2162;-0.22;-0.13;0.87;-4.70;31.43;17.76
2163;-0.23;-0.15;0.89;-5.86;33.57;17.64
2164;-0.24;-0.16;0.93;-6.65;36.74;17.94
2165;-0.24;-0.18;0.98;-6.65;41.08;18.62
2166;-0.23;-0.21;1.02;-6.41;45.90;19.71
2167;-0.20;-0.24;1.05;-5.80;50.29;20.57
2168;-0.20;-0.25;1.08;-7.02;53.71;20.51
2169;-0.21;-0.26;1.10;-9.58;55.97;18.80
2170;-0.14;-0.24;1.12;-12.33;56.76;16.85
2171;-0.23;-0.19;1.13;-13.85;54.44;14.22
2172;-0.22;-0.23;1.14;-15.08;53.53;6.59
2173;-0.24;-0.16;1.18;-17.52;53.41;2.87
2174;-0.21;-0.18;1.24;-13.49;50.84;8.36
2175;-0.16;-0.18;1.30;-8.73;47.73;11.78
2176;-0.22;-0.38;1.37;-0.31;38.27;0.73
2177;-0.26;-0.30;1.43;3.17;21.06;-21.42
2178;-0.16;-0.20;1.46;1.28;18.07;2.56
2179;-0.14;-0.31;1.47;4.33;15.56;12.57
2180;-0.20;-0.31;1.49;1.46;16.78;-7.32
2181;-0.15;-0.25;1.52;-2.56;18.31;-11.47
2182;-0.16;-0.27;1.54;0.31;13.37;-6.71
2183;-0.15;-0.28;1.56;2.69;7.26;-1.89
2184;-0.14;-0.30;1.55;3.48;1.89;4.64
2185;-0.14;-0.30;1.53;1.71;-0.92;6.53
2186;-0.13;-0.28;1.50;-1.34;-1.10;5.68
2187;-0.12;-0.21;1.46;-4.09;-1.83;5.49
2188;-0.11;-0.18;1.42;-3.85;-4.15;7.75
2189;-0.10;-0.18;1.37;-1.95;-7.39;9.09
2190;-0.11;-0.12;1.32;0.92;-13.73;6.59
2191;-0.09;-0.14;1.28;5.86;-21.30;8.48
2192;-0.10;-0.14;1.23;9.34;-26.12;0.98
2193;-0.12;-0.14;1.19;10.19;-28.56;-8.36
2194;-0.12;-0.13;1.15;11.29;-31.07;-13.00
2195;-0.15;-0.12;1.11;13.92;-35.16;-14.77
2196;-0.14;-0.11;1.09;16.66;-38.39;-12.57
2197;-0.24;-0.26;1.04;17.33;-34.79;-5.55
2198;-0.09;-0.08;1.03;11.35;-24.78;-8.97
2199;-0.19;-0.17;1.00;14.83;-32.90;-7.51
2200;-0.17;-0.17;0.99;17.46;-35.28;-5.37
2201;-0.14;-0.18;0.97;17.21;-36.07;-4.03
2202;-0.17;-0.18;0.95;16.30;-35.95;-10.01
2203;-0.17;-0.17;0.94;15.14;-36.13;-13.92
2204;-0.18;-0.18;0.93;15.08;-36.32;-14.16
2205;-0.16;-0.18;0.92;14.47;-34.73;-13.98
2206;-0.16;-0.18;0.92;13.37;-31.62;-14.71
2207;-0.16;-0.18;0.92;12.27;-28.87;-13.92
2208;-0.15;-0.17;0.91;10.93;-26.18;-10.68
2209;-0.14;-0.17;0.90;10.50;-23.62;-8.48
2210;-0.14;-0.18;0.88;9.95;-21.79;-8.00
2211;-0.14;-0.18;0.87;8.79;-21.06;-7.87
2212;-0.14;-0.17;0.85;7.26;-21.00;-8.54
2213;-0.15;-0.16;0.84;5.74;-20.81;-9.52
2214;-0.16;-0.15;0.83;4.15;-20.02;-10.07
2215;-0.15;-0.14;0.83;3.23;-19.23;-10.62
2216;-0.16;-0.14;0.82;2.44;-18.55;-11.41
2217;-0.16;-0.14;0.82;1.83;-17.46;-11.05
2218;-0.15;-0.12;0.82;1.59;-15.63;-9.64
2219;-0.15;-0.12;0.81;1.71;-13.67;-8.73
2220;-0.16;-0.12;0.80;1.95;-12.33;-8.30
2221;-0.17;-0.12;0.80;1.89;-10.62;-8.18
2222;-0.18;-0.12;0.80;1.40;-8.61;-7.57
2223;-0.18;-0.13;0.80;0.37;-6.29;-7.02
2224;-0.18;-0.13;0.80;-1.34;-4.27;-6.47
2225;-0.17;-0.12;0.80;-3.48;-1.77;-5.80
2226;-0.15;-0.10;0.80;-5.13;0.06;-5.25
2227;-0.17;-0.07;0.80;-4.88;0.85;-5.43
2228;-0.17;-0.07;0.80;-3.11;1.77;-4.58
2229;-0.18;-0.08;0.80;-1.28;2.93;-3.54
2230;-0.19;-0.10;0.82;-0.79;4.09;-2.50
2231;-0.20;-0.11;0.84;-1.59;6.04;-1.16
2232;-0.21;-0.14;0.85;-3.30;8.54;0.79
2233;-0.21;-0.14;0.88;-5.62;11.84;3.23
2234;-0.21;-0.14;0.90;-8.36;15.32;5.31
2235;-0.20;-0.14;0.93;-10.74;18.62;6.71
2236;-0.19;-0.12;0.95;-11.60;20.94;7.39
2237;-0.19;-0.10;0.98;-10.50;22.22;7.39
2238;-0.19;-0.11;1.00;-7.81;22.95;6.71
2239;-0.20;-0.12;1.02;-4.27;23.44;5.62
2240;-0.20;-0.14;1.04;-1.10;23.32;4.64
2241;-0.21;-0.16;1.06;1.10;23.13;3.91
2242;-0.21;-0.18;1.08;2.08;22.77;3.36
2243;-0.21;-0.20;1.10;1.95;22.46;3.42
2244;-0.21;-0.20;1.11;0.55;21.97;3.78
2245;-0.20;-0.20;1.12;-1.04;21.42;3.91
2246;-0.19;-0.19;1.12;-2.62;20.75;3.97
2247;-0.16;-0.13;1.15;-3.48;18.49;4.15
2248;-0.12;-0.08;1.17;0.12;12.02;3.60
2249;-0.13;-0.13;1.17;8.61;2.50;0.98
2250;-0.18;-0.16;1.16;14.77;-4.39;-2.01
2251;-0.20;-0.20;1.14;16.42;-6.77;-3.54
2252;-0.21;-0.20;1.12;14.40;-6.71;-3.48
2253;-0.21;-0.19;1.10;11.29;-5.25;-2.75
2254;-0.21;-0.18;1.08;7.93;-3.72;-2.38
2255;-0.21;-0.17;1.07;5.43;-1.95;-2.20
2256;-0.21;-0.16;1.05;3.42;-0.49;-1.34
2257;-0.21;-0.15;1.03;1.89;0.85;-0.24
2258;-0.21;-0.14;1.03;1.16;1.83;0.67
2259;-0.20;-0.13;1.03;1.77;2.26;1.46
2260;-0.20;-0.13;1.03;3.17;2.62;2.01
2261;-0.19;-0.13;1.04;5.00;2.75;1.95
2262;-0.19;-0.15;1.03;6.35;2.20;1.34
2263;-0.18;-0.16;1.03;6.96;1.77;0.43
2264;-0.18;-0.17;1.03;6.59;1.46;-0.49
2265;-0.18;-0.17;1.03;5.43;1.22;-1.04
2266;-0.19;-0.17;1.02;4.27;0.98;-1.04
2267;-0.19;-0.17;1.02;2.93;1.22;-0.55
2268;-0.19;-0.17;1.02;1.89;1.28;0.18
2269;-0.19;-0.17;1.03;1.71;1.83;0.98
2270;-0.20;-0.17;1.04;2.01;2.69;1.22
2271;-0.21;-0.17;1.05;2.08;3.66;1.46
2272;-0.20;-0.16;1.06;2.50;4.94;1.40
2273;-0.21;-0.16;1.07;3.05;5.74;1.16
2274;-0.20;-0.16;1.08;2.75;5.92;1.04
2275;-0.20;-0.17;1.10;3.30;5.98;1.04
2276;-0.20;-0.19;1.11;3.36;6.10;1.53
2277;-0.20;-0.20;1.12;2.32;6.53;2.38
2278;-0.20;-0.19;1.13;0.43;6.65;3.11
2279;-0.20;-0.17;1.14;-1.04;6.65;3.23
2280;-0.19;-0.14;1.15;-1.10;6.65;3.05
2281;-0.17;-0.12;1.17;1.59;4.88;1.53
2282;-0.16;-0.14;1.17;6.96;0.43;-1.16
2283;-0.16;-0.20;1.18;12.51;-4.52;-2.93
2284;-0.16;-0.23;1.19;13.06;-8.73;-3.54
2285;-0.16;-0.26;1.21;10.62;-11.78;-3.66
2286;-0.17;-0.25;1.21;7.32;-14.95;-3.48
2287;-0.19;-0.25;1.20;4.39;-18.13;-3.17
2288;-0.20;-0.23;1.19;1.16;-20.69;-2.56
2289;-0.21;-0.21;1.16;-1.04;-23.07;-2.32
2290;-0.23;-0.21;1.15;-2.38;-25.76;-2.01
2291;-0.23;-0.21;1.13;-2.93;-28.08;-1.34
2292;-0.23;-0.20;1.12;-3.17;-29.79;-0.92
2293;-0.24;-0.20;1.10;-2.87;-31.19;-1.34
2294;-0.23;-0.19;1.08;-2.50;-32.47;-2.81
2295;-0.23;-0.17;1.05;-1.65;-33.87;-5.31
2296;-0.24;-0.16;1.02;0.18;-35.83;-8.79
2297;-0.25;-0.16;1.00;2.81;-38.09;-12.63
2298;-0.25;-0.15;0.97;5.25;-39.61;-16.11
2299;-0.25;-0.14;0.93;6.96;-40.22;-18.31
2300;-0.26;-0.14;0.91;7.45;-40.22;-19.53
2301;-0.26;-0.13;0.89;6.90;-39.12;-19.35
2302;-0.26;-0.12;0.88;5.43;-37.72;-18.74
2303;-0.18;-0.11;0.86;3.78;-35.77;-17.03
2304;-0.64;-0.13;0.87;3.17;-35.34;-11.11
2305;-0.22;-0.32;0.74;-4.27;-6.53;17.82
2306;-0.14;-0.02;0.70;-24.35;3.17;5.98
2307;-0.31;-0.05;0.67;-30.52;1.71;9.77
2308;-0.23;0.06;0.66;-35.89;12.70;10.86
2309;-0.07;0.22;0.67;-33.94;22.58;9.03
2310;-0.10;0.19;0.67;-13.92;14.95;0.12
2311;-0.12;0.10;0.66;8.48;6.35;-6.35
2312;-0.12;0.02;0.64;22.16;-0.06;-10.01
2313;-0.14;-0.03;0.64;28.69;-5.31;-12.45
2314;-0.15;-0.03;0.66;29.66;-8.61;-12.63
2315;-0.15;-0.02;0.68;29.24;-9.70;-13.00
2316;-0.18;-0.07;0.70;30.70;-10.80;-11.05
2317;-0.15;-0.08;0.73;30.58;-9.22;-5.80
2318;-0.15;-0.12;0.77;29.30;-6.84;0.18
2319;-0.16;-0.17;0.78;24.96;-3.97;5.92
2320;-0.14;-0.15;0.79;15.87;1.40;11.66
2321;-0.14;-0.13;0.79;6.04;7.57;14.71
2322;-0.15;-0.09;0.80;-2.01;14.59;14.16
2323;-0.13;-0.02;0.81;-5.37;21.91;13.67
2324;-0.14;-0.02;0.82;-1.77;27.04;13.37
2325;-0.14;-0.04;0.83;4.58;30.03;13.12
2326;-0.13;-0.08;0.83;10.07;30.88;12.94
2327;-0.14;-0.12;0.84;13.43;30.64;14.16
2328;-0.13;-0.16;0.85;14.53;29.72;16.05
2329;-0.13;-0.18;0.86;13.18;28.81;17.88
2330;-0.14;-0.19;0.87;11.17;28.02;18.68
2331;-0.16;-0.19;0.87;8.42;27.71;19.29
2332;-0.18;-0.19;0.87;5.31;27.95;19.96
2333;-0.19;-0.19;0.86;2.14;28.56;20.02
2334;-0.20;-0.19;0.86;-1.04;29.48;20.14
2335;-0.20;-0.19;0.88;-4.33;31.07;20.63
