Index;ax;ay;az;gx;gy;gz
1913;-0.05;-0.17;1.08;-1.77;-2.99;-65.67
1914;-0.06;-0.15;1.08;-0.79;-4.27;-70.25
1915;-0.09;-0.15;1.07;0.43;-6.53;-76.17
1916;-0.14;-0.15;1.07;0.92;-8.18;-81.30
1917;-0.15;-0.13;1.06;0.85;-8.54;-82.76
1918;-0.17;-0.12;1.04;0.61;-9.28;-82.82
1919;-0.19;-0.11;1.02;-0.24;-9.83;-83.80
1920;-0.23;-0.09;1.00;-2.87;-9.34;-86.18
1921;-0.23;-0.04;0.99;-6.59;-7.75;-87.34
1922;-0.25;0.01;0.96;-9.95;-7.39;-88.26
1923;-0.27;0.05;0.94;-11.60;-7.81;-89.48
1924;-0.30;0.12;0.93;-11.96;-8.18;-91.00
1925;-0.27;0.19;0.92;-10.68;-7.51;-89.54
1926;-0.25;0.24;0.92;-7.57;-6.96;-87.40
1927;-0.24;0.27;0.93;-4.27;-6.84;-86.55
1928;-0.24;0.32;0.94;-2.81;-5.92;-86.24
1929;-0.22;0.36;0.96;-1.46;-4.58;-84.59
1930;-0.22;0.39;0.96;-0.12;-3.60;-81.54
1931;-0.22;0.41;0.96;1.10;-2.32;-77.27
1932;-0.23;0.44;0.96;2.08;-1.65;-72.27
1933;-0.22;0.43;0.96;2.56;-1.59;-66.96
1934;-0.22;0.46;0.96;1.22;-0.79;-63.23
1935;-0.19;0.48;0.96;-0.12;0.43;-55.91
1936;-0.17;0.49;0.97;-0.06;0.06;-49.19
1937;-0.17;0.49;0.97;0.18;0.31;-43.03
1938;-0.16;0.50;0.97;-0.12;0.61;-35.52
1939;-0.15;0.48;0.97;-0.55;0.49;-27.53
1940;-0.15;0.48;0.96;-1.53;0.43;-21.24
1941;-0.16;0.50;0.96;-2.38;-0.31;-15.99
1942;-0.15;0.49;0.96;-1.77;-1.59;-9.28
1943;-0.16;0.45;0.96;0.37;-2.14;-2.56
1944;-0.16;0.41;0.97;2.14;-1.46;3.48
1945;-0.17;0.37;0.97;2.87;0.12;8.67
1946;-0.16;0.34;0.97;2.87;1.59;12.27
1947;-0.16;0.30;0.98;4.09;2.01;17.21
1948;-0.15;0.28;0.98;5.37;2.20;21.18
1949;-0.14;0.25;0.99;6.35;1.83;25.27
1950;-0.13;0.22;1.00;7.32;1.16;28.87
1951;-0.12;0.19;1.02;7.87;0.43;31.07
1952;-0.11;0.18;1.03;7.75;0.06;32.59
1953;-0.11;0.16;1.04;8.42;0.12;34.42
1954;-0.11;0.13;1.05;9.46;0.00;37.23
1955;-0.11;0.11;1.05;9.28;0.12;39.12
1956;-0.10;0.09;1.05;8.73;-0.18;40.28
1957;-0.12;0.07;1.05;8.85;-2.01;40.34
1958;-0.12;0.04;1.05;8.91;-3.11;41.87
1959;-0.12;0.01;1.05;9.22;-3.36;44.01
1960;-0.12;-0.01;1.05;9.03;-3.91;45.47
1961;-0.12;-0.04;1.04;8.24;-3.91;46.02
1962;-0.14;-0.04;1.04;6.47;-3.48;43.52
1963;-0.15;-0.04;1.03;4.88;-3.78;43.40
1964;-0.14;-0.03;1.02;4.21;-3.85;44.56
1965;-0.15;-0.04;1.01;4.76;-4.39;44.25
1966;-0.16;-0.03;1.01;5.37;-4.76;40.71
1967;-0.16;-0.04;1.01;6.65;-4.33;37.96
1968;-0.16;-0.07;1.01;8.18;-3.66;36.13
1969;-0.16;-0.09;1.02;8.85;-2.75;34.36
1970;-0.16;-0.11;1.03;9.16;-1.71;32.96
1971;-0.15;-0.13;1.03;9.58;-1.04;32.71
1972;-0.16;-0.16;1.03;9.03;-1.22;31.43
1973;-0.15;-0.16;1.02;6.90;-0.85;29.91
1974;-0.16;-0.14;1.02;5.13;-0.98;27.40
1975;-0.17;-0.13;1.01;4.64;-0.79;24.48
1976;-0.16;-0.13;1.01;5.62;-0.79;22.09
1977;-0.16;-0.12;1.01;7.51;-1.04;18.49
1978;-0.16;-0.14;1.01;8.97;-0.43;14.16
1979;-0.17;-0.15;1.01;9.46;0.43;10.01
1980;-0.17;-0.15;1.01;8.42;2.08;6.90
1981;-0.17;-0.15;1.00;6.71;3.48;4.88
1982;-0.18;-0.13;1.00;5.25;4.88;3.05
1983;-0.17;-0.11;1.00;3.66;6.10;1.40
1984;-0.18;-0.10;0.99;2.99;6.77;-0.37
1985;-0.18;-0.08;0.99;2.62;6.53;-1.34
1986;-0.17;-0.07;0.99;2.20;6.23;-2.14
1987;-0.17;-0.06;0.99;1.89;6.04;-2.93
1988;-0.17;-0.06;0.99;1.04;5.98;-3.54
1989;-0.16;-0.05;1.00;0.24;6.71;-3.66
1990;-0.16;-0.03;1.01;-0.49;7.75;-3.85
1991;-0.15;-0.02;1.01;-1.04;8.67;-4.52
1992;-0.15;-0.01;1.02;-0.43;9.46;-5.80
1993;-0.13;0.01;1.03;0.18;9.46;-7.26
1994;-0.13;0.01;1.03;1.34;7.81;-9.22
1995;-0.13;0.00;1.04;2.38;5.86;-9.16
1996;-0.13;0.00;1.05;1.65;3.91;-7.57
1997;-0.12;0.02;1.05;0.24;1.65;-5.49
1998;-0.12;0.03;1.05;-0.55;-0.31;-4.39
1999;-0.12;0.04;1.05;-1.16;-1.83;-4.33
2000;-0.13;0.05;1.05;-1.40;-2.69;-4.70
2001;-0.14;0.06;1.04;-0.73;-2.32;-4.52
2002;-0.15;0.06;1.03;0.43;-2.08;-4.46
2003;-0.15;0.06;1.03;2.14;-1.71;-4.76
2004;-0.17;0.04;1.02;3.60;-1.59;-6.16
2005;-0.18;0.04;1.01;3.97;-0.73;-6.53
2006;-0.18;0.04;1.01;3.66;-0.18;-5.43
2007;-0.18;0.04;1.01;3.30;0.12;-4.09
2008;-0.18;0.04;1.01;2.81;0.06;-2.99
2009;-0.17;0.04;1.00;2.26;0.18;-1.83
2010;-0.17;0.06;1.00;1.95;0.31;-0.98
2011;-0.17;0.07;1.01;2.20;0.24;-0.06
2012;-0.17;0.08;1.01;2.69;0.18;0.85
2013;-0.17;0.10;1.01;3.36;0.67;1.10
2014;-0.17;0.12;1.00;3.85;0.98;1.16
2015;-0.18;0.14;1.00;4.46;1.28;1.10
2016;-0.18;0.16;0.99;5.13;1.04;1.34
2017;-0.19;0.17;0.98;6.59;0.43;1.89
2018;-0.19;0.18;0.98;7.57;-0.18;2.81
2019;-0.20;0.18;0.98;8.48;-0.31;4.03
2020;-0.21;0.18;0.99;8.48;0.31;6.29
2021;-0.22;0.18;1.00;6.53;2.14;9.34
2022;-0.23;0.19;1.00;3.72;4.39;12.27
2023;-0.24;0.22;1.00;0.55;6.53;14.34
2024;-0.26;0.26;0.97;-2.01;7.69;15.38
2025;-0.26;0.31;0.94;-2.01;6.90;15.93
2026;-0.26;0.35;0.92;0.67;3.91;16.60
2027;-0.27;0.34;0.91;5.49;-0.37;17.52
2028;-0.26;0.30;0.93;10.99;-3.60;20.45
2029;-0.25;0.25;0.94;14.40;-4.70;24.60
2030;-0.23;0.19;0.94;13.85;-3.72;29.72
2031;-0.23;0.13;0.96;10.56;-0.37;35.71
2032;-0.23;0.12;0.98;5.00;3.91;42.18
2033;-0.20;0.11;0.99;0.18;8.91;49.13
2034;-0.18;0.08;0.99;-3.30;12.82;56.27
2035;-0.17;0.05;1.01;-5.98;15.26;61.28
2036;-0.16;0.05;1.02;-8.54;17.46;64.51
2037;-0.15;0.05;1.03;-9.52;18.80;66.35
2038;-0.14;0.04;1.03;-7.93;18.55;67.44
2039;-0.12;0.06;1.04;-5.19;17.46;68.18
2040;-0.10;0.03;1.05;-0.43;14.95;66.96
2041;-0.09;-0.02;1.06;4.70;12.08;65.49
2042;-0.07;-0.07;1.07;7.81;9.28;63.60
2043;-0.05;-0.13;1.08;8.06;7.02;61.89
2044;-0.03;-0.19;1.10;6.59;5.80;61.04
2045;-0.01;-0.23;1.11;3.66;5.19;60.79
2046;0.01;-0.25;1.11;0.61;5.07;60.49
2047;0.02;-0.25;1.12;-2.14;4.46;58.96
2048;0.03;-0.28;1.11;-3.54;3.72;56.58
2049;0.03;-0.28;1.11;-4.21;2.93;53.71
2050;0.04;-0.28;1.11;-3.78;1.59;50.23
2051;0.04;-0.29;1.10;-2.08;-0.61;46.57
2052;0.04;-0.32;1.10;0.06;-2.38;42.85
2053;0.04;-0.33;1.10;1.65;-3.66;38.70
2054;0.04;-0.34;1.09;2.69;-4.64;34.48
2055;0.03;-0.36;1.08;3.54;-5.62;30.33
2056;0.03;-0.35;1.07;3.42;-6.23;26.67
2057;0.03;-0.36;1.06;3.66;-7.39;22.28
2058;0.02;-0.36;1.06;4.09;-8.61;16.72
2059;0.01;-0.36;1.05;3.91;-8.85;11.23
2060;0.01;-0.36;1.04;3.30;-8.12;6.23
2061;-0.00;-0.35;1.04;2.14;-7.02;1.89
2062;-0.01;-0.33;1.03;1.22;-6.04;-2.44
2063;-0.01;-0.31;1.03;1.40;-5.37;-6.41
2064;-0.03;-0.28;1.03;2.50;-4.94;-10.62
2065;-0.03;-0.27;1.03;4.15;-4.70;-14.59
2066;-0.03;-0.26;1.03;5.55;-4.21;-18.55
2067;-0.04;-0.25;1.03;6.29;-3.60;-23.07
2068;-0.05;-0.24;1.03;6.10;-2.50;-27.83
2069;-0.05;-0.21;1.03;5.80;-1.04;-32.23
2070;-0.06;-0.19;1.03;5.98;0.18;-36.13
2071;-0.05;-0.18;1.03;6.71;1.59;-39.31
2072;-0.05;-0.18;1.04;7.26;2.44;-41.14
2073;-0.04;-0.18;1.03;6.90;3.05;-41.93
2074;-0.04;-0.17;1.04;5.07;2.50;-43.03
2075;-0.06;-0.15;1.04;2.38;1.22;-43.76
2076;-0.06;-0.14;1.05;0.24;-0.79;-43.52
2077;-0.08;-0.11;1.05;-1.04;-3.54;-44.37
2078;-0.10;-0.13;1.05;0.37;-5.74;-46.02
2079;-0.11;-0.14;1.06;1.40;-7.69;-47.49
2080;-0.14;-0.14;1.06;0.49;-8.48;-49.56
2081;-0.14;-0.15;1.06;-0.73;-7.26;-49.68
2082;-0.14;-0.14;1.05;-3.30;-6.23;-49.01
2083;-0.15;-0.10;1.04;-5.80;-5.80;-50.60
2084;-0.17;-0.06;1.02;-7.39;-4.82;-54.63
2085;-0.19;-0.01;1.01;-8.73;-2.44;-58.41
2086;-0.18;0.06;1.01;-9.03;0.00;-62.93
2087;-0.16;0.10;1.01;-6.59;2.62;-67.57
2088;-0.19;0.11;1.02;-3.48;4.27;-72.20
2089;-0.19;0.15;1.02;-1.10;6.71;-74.04
2090;-0.18;0.14;1.02;1.77;7.51;-73.36
2091;-0.18;0.16;1.01;3.42;6.10;-72.39
2092;-0.19;0.16;1.00;4.03;3.23;-72.20
2093;-0.22;0.16;0.98;3.54;-1.04;-72.14
2094;-0.24;0.18;0.97;0.92;-4.27;-70.80
2095;-0.24;0.20;0.96;-1.89;-6.71;-68.18
2096;-0.25;0.22;0.96;-3.66;-8.85;-64.82
2097;-0.23;0.25;0.96;-5.00;-9.58;-60.85
2098;-0.22;0.29;0.97;-6.29;-9.34;-58.72
2099;-0.21;0.34;0.97;-6.90;-7.51;-57.31
2100;-0.21;0.38;0.98;-5.43;-5.92;-56.09
2101;-0.21;0.41;0.98;-2.50;-4.82;-55.30
2102;-0.21;0.41;0.98;1.77;-4.46;-54.81
2103;-0.24;0.39;0.97;6.23;-3.78;-53.71
2104;-0.23;0.38;0.96;8.30;-2.99;-47.91
2105;-0.22;0.38;0.97;8.67;-3.36;-42.97
2106;-0.20;0.37;0.97;7.75;-3.17;-37.60
2107;-0.19;0.37;0.97;5.31;-2.32;-31.62
2108;-0.19;0.38;0.97;1.89;-1.22;-26.18
2109;-0.18;0.41;0.97;-0.43;-0.49;-21.18
2110;-0.19;0.41;0.96;-1.10;-0.73;-15.93
2111;-0.20;0.41;0.96;-0.55;-1.40;-10.99
2112;-0.20;0.39;0.96;1.04;-2.26;-5.92
2113;-0.19;0.36;0.97;2.75;-2.81;-1.28
2114;-0.18;0.33;0.98;4.27;-2.01;3.97
2115;-0.17;0.30;1.00;5.13;-0.61;9.34
2116;-0.16;0.26;1.01;5.07;0.73;14.59
2117;-0.16;0.24;1.01;4.64;1.40;18.86
2118;-0.15;0.22;1.02;4.46;1.65;23.13
2119;-0.15;0.21;1.02;4.52;1.22;26.55
2120;-0.14;0.18;1.02;4.82;0.12;29.30
2121;-0.14;0.17;1.02;5.25;-1.53;30.76
2122;-0.14;0.15;1.02;6.29;-3.05;31.92
2123;-0.14;0.13;1.02;7.45;-4.33;32.29
2124;-0.14;0.11;1.02;8.67;-5.13;31.13
2125;-0.15;0.08;1.02;10.68;-6.23;30.09
2126;-0.15;0.04;1.02;12.94;-7.14;31.80
2127;-0.15;0.01;1.02;13.98;-7.20;34.12
2128;-0.15;-0.01;1.02;13.31;-6.41;35.77
2129;-0.15;-0.02;1.01;11.41;-5.62;36.25
2130;-0.17;-0.02;1.01;9.09;-4.58;36.56
2131;-0.16;-0.04;1.00;7.75;-3.78;37.96
2132;-0.18;-0.05;1.00;7.02;-3.30;37.41
2133;-0.17;-0.07;1.01;6.23;-1.53;38.09
2134;-0.16;-0.09;1.01;5.55;-0.31;38.76
2135;-0.16;-0.13;1.02;4.52;0.61;38.39
2136;-0.15;-0.12;1.03;2.75;1.22;36.50
2137;-0.14;-0.13;1.03;2.32;1.16;33.51
2138;-0.13;-0.13;1.03;3.42;0.92;30.40
2139;-0.14;-0.13;1.03;5.31;0.06;25.51
2140;-0.14;-0.15;1.02;7.32;-0.12;20.69
2141;-0.14;-0.16;1.02;9.16;-0.12;16.78
2142;-0.14;-0.16;1.02;10.25;-0.12;13.73
2143;-0.14;-0.16;1.02;10.38;0.79;11.60
2144;-0.15;-0.17;1.02;10.25;1.22;10.31
2145;-0.16;-0.17;1.01;8.97;1.53;8.61
2146;-0.16;-0.17;1.00;6.35;1.89;7.20
2147;-0.17;-0.16;1.00;3.48;2.62;6.41
2148;-0.17;-0.13;1.00;1.10;3.48;6.65
2149;-0.16;-0.10;1.00;-0.49;3.97;6.90
2150;-0.17;-0.09;1.01;-0.49;4.33;6.16
2151;-0.16;-0.07;1.01;0.06;5.37;4.33
2152;-0.15;-0.05;1.02;0.61;6.65;1.65
2153;-0.15;-0.05;1.02;2.01;7.39;-1.16
2154;-0.15;-0.05;1.02;3.17;7.32;-3.54
2155;-0.15;-0.03;1.02;3.23;7.20;-5.62
2156;-0.15;-0.02;1.02;3.05;6.53;-7.14
2157;-0.15;-0.01;1.02;2.99;5.31;-8.24
2158;-0.14;-0.00;1.03;3.05;4.33;-8.54
2159;-0.14;-0.01;1.04;2.44;3.42;-8.42
2160;-0.14;0.00;1.04;0.79;3.48;-7.45
2161;-0.13;0.01;1.05;-1.28;3.11;-5.07
2162;-0.12;0.03;1.05;-3.36;2.44;-3.54
2163;-0.13;0.05;1.05;-4.52;1.53;-3.17
2164;-0.14;0.08;1.05;-4.46;0.92;-3.91
2165;-0.15;0.08;1.04;-2.75;0.49;-4.88
2166;-0.17;0.09;1.03;-0.73;0.49;-6.23
2167;-0.16;0.11;1.02;1.46;0.55;-6.53
2168;-0.16;0.11;1.01;4.03;0.12;-6.29
2169;-0.16;0.12;1.00;6.04;-0.85;-5.98
2170;-0.16;0.12;0.99;7.26;-1.83;-6.10
2171;-0.19;0.13;0.99;7.51;-3.17;-6.41
2172;-0.20;0.14;0.98;6.71;-3.42;-5.43
2173;-0.22;0.15;0.98;5.43;-3.66;-3.48
2174;-0.23;0.16;0.97;4.39;-3.42;-0.85
2175;-0.24;0.18;0.97;3.23;-2.62;1.95
2176;-0.23;0.20;0.96;2.26;-1.53;4.15
2177;-0.23;0.23;0.95;2.38;-0.43;6.59
2178;-0.22;0.25;0.94;2.99;0.43;8.73
2179;-0.22;0.25;0.95;4.52;0.79;10.99
2180;-0.22;0.25;0.95;6.77;1.46;13.12
2181;-0.23;0.23;0.96;8.67;2.56;14.83
2182;-0.25;0.21;0.97;10.25;4.15;16.11
2183;-0.27;0.18;0.98;11.29;6.35;18.01
2184;-0.28;0.17;0.98;10.62;9.09;20.51
2185;-0.27;0.16;0.98;8.73;11.60;23.86
2186;-0.24;0.15;0.99;7.26;13.31;28.02
2187;-0.22;0.16;0.99;5.62;14.83;32.47
2188;-0.20;0.13;0.99;4.33;15.01;36.99
2189;-0.18;0.13;1.00;2.01;15.01;41.02
2190;-0.17;0.14;1.00;0.67;14.10;45.04
2191;-0.16;0.13;1.00;0.79;12.82;49.80
2192;-0.16;0.12;1.00;0.98;10.50;54.26
2193;-0.17;0.10;1.00;0.79;8.00;56.95
2194;-0.17;0.08;1.00;0.06;6.41;58.53
2195;-0.17;0.06;1.01;-0.67;6.53;59.45
2196;-0.15;0.04;1.03;-0.92;7.81;62.07
2197;-0.11;0.00;1.04;0.12;9.46;65.61
2198;-0.09;-0.06;1.06;1.22;11.17;68.85
2199;-0.06;-0.10;1.08;0.37;13.00;71.66
2200;-0.03;-0.12;1.09;-2.01;15.01;72.69
2201;-0.02;-0.14;1.10;-2.99;15.56;73.30
2202;-0.02;-0.16;1.09;-2.81;14.16;73.61
2203;-0.02;-0.19;1.08;-3.11;11.23;72.57
2204;-0.02;-0.22;1.08;-4.03;7.14;69.82
2205;-0.02;-0.24;1.08;-5.25;3.30;65.73
2206;-0.01;-0.26;1.09;-6.35;0.00;61.77
2207;0.00;-0.27;1.09;-6.47;-3.11;57.62
2208;0.01;-0.29;1.09;-6.41;-5.31;53.47
2209;0.01;-0.31;1.09;-6.04;-6.29;49.19
2210;0.01;-0.32;1.09;-5.74;-6.47;44.92
2211;0.02;-0.34;1.10;-5.37;-6.35;41.26
2212;0.03;-0.34;1.11;-5.19;-5.31;37.84
2213;0.04;-0.35;1.10;-4.64;-4.46;33.33
2214;0.04;-0.35;1.10;-3.78;-3.97;26.86
2215;0.04;-0.34;1.09;-2.99;-3.85;19.71
2216;0.04;-0.33;1.07;-1.28;-4.33;12.39
2217;0.03;-0.33;1.06;1.40;-5.31;6.04
2218;0.02;-0.35;1.04;4.15;-6.77;0.98
2219;0.01;-0.37;1.04;4.94;-8.06;-2.87
2220;0.01;-0.37;1.04;3.78;-8.61;-5.80
2221;0.00;-0.37;1.03;1.53;-8.18;-9.22
2222;-0.00;-0.35;1.03;-0.31;-6.90;-12.45
2223;0.00;-0.32;1.03;-2.50;-5.68;-17.03
2224;-0.00;-0.27;1.03;-3.42;-4.82;-23.50
2225;-0.01;-0.25;1.04;-1.95;-3.97;-30.94
2226;-0.02;-0.23;1.05;1.46;-2.56;-37.96
2227;-0.02;-0.23;1.04;5.13;-0.79;-44.13
2228;-0.02;-0.23;1.05;7.93;1.46;-49.62
2229;-0.02;-0.24;1.06;9.03;3.54;-54.75
2230;-0.02;-0.23;1.06;8.00;5.07;-58.72
2231;-0.02;-0.22;1.06;5.62;5.07;-62.68
2232;-0.05;-0.19;1.06;2.38;4.27;-66.96
2233;-0.06;-0.15;1.05;-0.43;3.17;-69.09
2234;-0.06;-0.11;1.05;-1.10;1.28;-69.82
2235;-0.08;-0.11;1.04;0.24;-1.65;-70.92
2236;-0.08;-0.12;1.03;0.92;-4.88;-71.84
2237;-0.11;-0.12;1.03;-0.12;-8.06;-74.10
2238;-0.13;-0.10;1.03;-2.75;-9.52;-74.83
2239;-0.15;-0.06;1.03;-5.31;-10.31;-74.04
2240;-0.18;-0.04;1.02;-6.35;-10.74;-75.38
2241;-0.20;-0.02;1.01;-7.14;-9.77;-79.10
2242;-0.22;0.00;1.00;-8.48;-8.00;-82.03
2243;-0.23;0.02;0.99;-9.40;-6.71;-85.33
2244;-0.23;0.05;0.97;-10.62;-5.86;-88.38
2245;-0.24;0.08;0.96;-11.84;-4.94;-91.43
2246;-0.23;0.14;0.95;-12.15;-4.58;-91.67
2247;-0.21;0.21;0.94;-11.17;-4.94;-90.94
2248;-0.22;0.25;0.94;-8.61;-6.10;-90.94
2249;-0.24;0.28;0.95;-6.65;-6.41;-91.19
2250;-0.24;0.32;0.96;-6.04;-5.92;-90.09
2251;-0.24;0.35;0.97;-5.68;-5.80;-87.59
2252;-0.23;0.40;0.97;-5.37;-5.49;-84.35
2253;-0.22;0.44;0.97;-5.00;-5.49;-80.14
2254;-0.17;0.51;0.99;-4.21;-5.55;-75.50
2255;-0.16;0.55;1.00;-2.38;-6.23;-72.63
2256;-0.16;0.60;1.00;-0.49;-6.23;-68.91
2257;-0.14;0.62;0.99;1.28;-7.02;-61.34
2258;-0.14;0.64;0.99;3.78;-8.61;-54.75
2259;-0.14;0.64;0.99;6.29;-10.44;-47.18
2260;-0.15;0.61;0.99;8.48;-12.33;-39.18
2261;-0.15;0.58;0.99;8.79;-12.88;-31.62
2262;-0.15;0.55;0.99;7.20;-12.76;-24.17
2263;-0.15;0.53;0.98;4.39;-11.66;-15.26
2264;-0.16;0.53;0.98;1.65;-9.95;-5.62
2265;-0.14;0.52;0.98;0.61;-7.63;2.99
2266;-0.17;0.50;0.96;1.04;-6.04;9.89
2267;-0.16;0.49;0.95;2.08;-4.52;15.99
2268;-0.15;0.45;0.95;4.70;-4.15;21.67
2269;-0.18;0.39;0.95;7.63;-4.15;25.88
2270;-0.17;0.33;0.98;9.89;-2.81;30.46
2271;-0.16;0.28;0.99;11.47;-1.04;36.01
2272;-0.15;0.23;1.00;11.84;1.04;40.77
2273;-0.14;0.18;1.00;10.93;2.99;44.56
2274;-0.13;0.16;1.01;8.85;4.09;47.24
2275;-0.13;0.15;1.01;7.93;4.39;48.65
2276;-0.10;0.13;1.02;9.16;4.27;50.23
2277;-0.12;0.10;1.02;11.72;2.87;48.95
2278;-0.11;0.07;1.02;14.40;1.59;49.93
2279;-0.11;0.03;1.03;17.03;0.37;52.06
2280;-0.12;0.00;1.03;18.80;-0.49;52.37
2281;-0.12;-0.04;1.03;20.08;-0.98;52.86
2282;-0.13;-0.08;1.02;19.84;-1.04;51.88
2283;-0.15;-0.11;1.02;17.76;-1.16;50.11
2284;-0.16;-0.12;1.02;15.14;-0.85;49.44
2285;-0.15;-0.12;1.01;12.57;-0.98;50.29
2286;-0.17;-0.14;1.00;10.56;-1.46;47.30
2287;-0.16;-0.13;1.01;8.79;-0.12;43.52
2288;-0.15;-0.13;1.02;8.54;1.65;39.55
2289;-0.17;-0.15;1.01;10.44;2.20;35.34
2290;-0.18;-0.16;1.00;12.70;3.42;31.37
2291;-0.18;-0.16;1.00;14.34;3.91;27.83
2292;-0.17;-0.16;1.00;16.72;4.03;25.09
2293;-0.18;-0.18;1.00;19.59;2.87;23.56
2294;-0.17;-0.21;1.00;20.57;2.20;22.77
2295;-0.17;-0.23;1.01;18.80;0.79;21.85
2296;-0.16;-0.23;1.02;14.47;0.24;20.69
2297;-0.16;-0.22;1.03;10.31;-0.43;18.25
2298;-0.17;-0.20;1.03;7.14;-0.43;15.14
2299;-0.18;-0.19;1.02;5.49;0.00;11.35
2300;-0.20;-0.19;1.02;4.94;0.98;7.57
2301;-0.20;-0.17;1.01;3.85;2.08;4.88
2302;-0.20;-0.16;1.00;2.38;3.05;3.17
2303;-0.20;-0.15;1.00;0.43;3.42;1.28
2304;-0.19;-0.12;1.00;-1.65;4.21;-0.73
2305;-0.19;-0.09;1.00;-2.50;4.88;-2.62
2306;-0.18;-0.08;1.01;-1.95;4.88;-4.03
2307;-0.18;-0.06;1.01;-1.04;4.76;-5.13
2308;-0.18;-0.06;1.02;-0.18;4.76;-6.29
2309;-0.17;-0.04;1.02;0.24;4.94;-7.02
2310;-0.17;-0.02;1.02;-0.12;4.39;-8.18
2311;-0.16;-0.00;1.02;-0.55;3.78;-9.83
2312;-0.17;0.01;1.02;-0.12;3.23;-12.21
2313;-0.17;0.03;1.02;0.61;2.99;-14.16
2314;-0.16;0.04;1.02;1.53;2.81;-15.38
2315;-0.15;0.04;1.02;2.87;2.75;-16.42
2316;-0.15;0.04;1.02;3.66;3.36;-17.15
2317;-0.15;0.05;1.02;3.85;3.72;-17.58
2318;-0.13;0.05;1.02;4.21;3.66;-17.46
2319;-0.14;0.05;1.02;4.39;2.44;-17.27
2320;-0.15;0.06;1.01;3.85;2.14;-15.26
2321;-0.15;0.06;1.01;2.62;1.28;-12.15
2322;-0.15;0.08;1.01;1.10;0.31;-9.22
2323;-0.16;0.10;1.02;0.18;-0.67;-8.06
2324;-0.17;0.10;1.01;0.43;-1.16;-7.75
2325;-0.18;0.11;1.01;0.12;-0.55;-6.35
2326;-0.17;0.13;1.01;-0.12;-0.18;-4.70
2327;-0.19;0.14;1.00;0.18;-0.67;-3.91
2328;-0.19;0.15;1.00;0.73;-0.43;-2.99
2329;-0.19;0.16;0.99;1.34;-0.24;-1.22
2330;-0.20;0.18;0.99;2.44;-0.06;0.37
2331;-0.20;0.18;0.98;3.54;0.00;1.34
2332;-0.22;0.18;0.98;5.43;-0.24;2.32
2333;-0.23;0.19;0.97;6.65;-0.31;3.60
2334;-0.24;0.19;0.97;8.18;-0.12;5.49
2335;-0.25;0.19;0.96;8.67;-0.18;8.24
2336;-0.26;0.19;0.95;8.61;-0.18;11.29
2337;-0.27;0.19;0.95;6.77;-0.37;14.22
2338;-0.27;0.21;0.95;3.91;0.24;17.58
2339;-0.26;0.22;0.97;2.01;1.40;20.87
2340;-0.27;0.21;0.98;1.59;3.17;24.35
2341;-0.26;0.19;1.00;1.53;6.04;28.38
2342;-0.26;0.20;1.00;0.43;9.03;32.90
2343;-0.23;0.18;0.99;-1.16;11.05;36.80
2344;-0.22;0.19;0.98;-3.11;11.35;39.18
2345;-0.22;0.20;0.97;-4.70;9.77;39.98
2346;-0.21;0.21;0.96;-4.27;7.39;40.77
2347;-0.20;0.18;0.96;-1.71;3.66;41.87
2348;-0.22;0.15;0.97;1.53;1.10;43.09
2349;-0.20;0.08;0.99;4.09;-0.06;45.17
2350;-0.20;0.03;1.02;4.21;1.83;48.65
2351;-0.18;-0.00;1.03;2.93;5.68;52.98
2352;-0.16;-0.03;1.03;0.79;9.70;57.25
2353;-0.15;-0.04;1.04;-3.05;13.37;60.49
2354;-0.14;-0.03;1.03;-7.63;16.17;61.34
2355;-0.12;-0.01;1.03;-10.86;17.52;60.61
2356;-0.10;0.01;1.04;-11.05;17.03;59.27
2357;-0.08;0.01;1.04;-7.45;14.47;56.64
2358;-0.07;-0.01;1.05;-1.53;10.99;53.59
2359;-0.07;-0.06;1.07;4.39;7.69;51.15
2360;-0.05;-0.12;1.07;8.79;5.19;50.17
2361;-0.05;-0.16;1.07;9.64;3.85;50.35
2362;-0.03;-0.21;1.07;7.20;3.05;50.72
2363;-0.03;-0.23;1.08;2.56;3.36;51.45
2364;-0.02;-0.25;1.09;-2.20;4.46;52.55
2365;-0.00;-0.24;1.11;-5.74;5.86;53.65
2366;0.00;-0.26;1.11;-6.77;7.02;53.10
2367;0.01;-0.28;1.12;-7.20;7.63;51.64
2368;0.03;-0.27;1.11;-6.90;7.32;48.46
2369;0.04;-0.28;1.11;-4.46;5.74;43.46
2370;0.05;-0.31;1.10;-0.85;2.99;37.84
2371;0.06;-0.34;1.11;2.20;0.12;32.35
2372;0.07;-0.36;1.10;4.58;-3.05;26.73
2373;0.07;-0.37;1.10;5.49;-5.62;20.81
2374;0.06;-0.37;1.10;5.74;-8.06;14.40
2375;0.04;-0.37;1.09;6.41;-10.07;7.87
2376;0.02;-0.37;1.07;6.90;-10.80;1.77
2377;0.01;-0.36;1.07;6.96;-10.31;-3.42
2378;-0.00;-0.36;1.06;6.90;-9.40;-8.36
2379;-0.01;-0.36;1.05;6.59;-8.24;-13.31
2380;-0.02;-0.36;1.03;5.31;-7.02;-18.19
2381;-0.02;-0.34;1.03;2.99;-6.16;-22.71
2382;-0.02;-0.29;1.02;1.10;-5.55;-27.16
2383;-0.02;-0.25;1.02;1.71;-5.55;-31.62
